మెడల్	21.32026918348735
బాల	20.71653605101054
ఇట్ల	20.71653605101054
సంపాదించాలి	19.865621992508597
పడాలి	19.865621992508597
పెంపు	19.542119481516572
హిల్లరీ	17.201058933906566
స్వచ్ఛాంద్ర	17.201058933906566
స్మారక	17.201058933906566
స్పూర్తి	17.201058933906566
సౌండ్	17.201058933906566
సుశీల్	17.201058933906566
సుమిత్ర	17.201058933906566
సుత్తెతో	17.201058933906566
సిరిపురం	17.201058933906566
సాహా	17.201058933906566
సారలమ్మ	17.201058933906566
సాధించడంతో	17.201058933906566
సమాలోచనలు	17.201058933906566
సమర్థులకు	17.201058933906566
సమంతా	17.201058933906566
సబ్సిడీ	17.201058933906566
సంపాదకులు	17.201058933906566
వ్యవసాయిక	17.201058933906566
విమానాల	17.201058933906566
వినట్లేదు	17.201058933906566
వాళ్ళేం	17.201058933906566
వారసులుగా	17.201058933906566
వాట్ల	17.201058933906566
వంశానికి	17.201058933906566
రేవు	17.201058933906566
రెహమాన్	17.201058933906566
రాష్ర్టాన్ని	17.201058933906566
మొబైల్స్	17.201058933906566
మెస్సీ	17.201058933906566
ముగ్గురికి	17.201058933906566
మాట్లాడుకోవాలి	17.201058933906566
మాట్లాడారో	17.201058933906566
మాటే	17.201058933906566
మనకెందుకు	17.201058933906566
మద్దెలచెర్వు	17.201058933906566
మదిలోకి	17.201058933906566
మట్టం	17.201058933906566
మంచిదా	17.201058933906566
బోయపాటి	17.201058933906566
బైబులు	17.201058933906566
బుడమేరు	17.201058933906566
బాధాకరంగా	17.201058933906566
ప్రేమించాలి	17.201058933906566
ప్రజాసంఘాలు	17.201058933906566
పొంగులేటి	17.201058933906566
పైబడిన	17.201058933906566
పెళ్ళై	17.201058933906566
పెట్టెలు	17.201058933906566
పూర్ణచంద్ర	17.201058933906566
పాత్రల	17.201058933906566
పాటూరు	17.201058933906566
పన్నుశాఖ	17.201058933906566
పధకం	17.201058933906566
పండగా	17.201058933906566
నెలకొల్పిన	17.201058933906566
నెట్టి	17.201058933906566
నిర్వాహకులకు	17.201058933906566
నాసా	17.201058933906566
నాక్కూడా	17.201058933906566
నమః	17.201058933906566
దేవుడనే	17.201058933906566
దీనికితోడు	17.201058933906566
తెలిసిపోయిద్ది	17.201058933906566
తిరుమలలో	17.201058933906566
తప్పే	17.201058933906566
తడ	17.201058933906566
డ్యాం	17.201058933906566
డిపోలో	17.201058933906566
డిగ్గీ	17.201058933906566
జేసి	17.201058933906566
జన్మించారు	17.201058933906566
చెబుతున్నాడు	17.201058933906566
చెప్పుకుంటున్న	17.201058933906566
చూడాలో	17.201058933906566
చిత్రాంగద	17.201058933906566
చదివాను	17.201058933906566
చంపడం	17.201058933906566
గ్రిడ్	17.201058933906566
గ్రామస్తులను	17.201058933906566
గురయినా	17.201058933906566
గిడ్డంకులు	17.201058933906566
కుట్రలో	17.201058933906566
కుట్రపూరిత	17.201058933906566
కుటుంబలో	17.201058933906566
కీటకాలు	17.201058933906566
కార్డు	17.201058933906566
కార్డన్	17.201058933906566
కల్పించకపోవడం	17.201058933906566
కలెక్టరేట్	17.201058933906566
ఓం	17.201058933906566
ఒళ్లు	17.201058933906566
ఒకొక్క	17.201058933906566
ఒకేల	17.201058933906566
ఏడుపాయల	17.201058933906566
ఎవరైన	17.201058933906566
ఎళ్ళాను	17.201058933906566
ఎక్కువైపోయింది	17.201058933906566
ఎందుకండి	17.201058933906566
ఉండేవాళ్ళు	17.201058933906566
ఉం	17.201058933906566
ఇలాగె	17.201058933906566
ఆలవాలంగా	17.201058933906566
ఆరుమాసాల	17.201058933906566
ఆదాల	17.201058933906566
ఆత్మలు	17.201058933906566
ఆటపాటలు	17.201058933906566
ఆటను	17.201058933906566
ఆగండి	17.201058933906566
అవుతూనే	17.201058933906566
అవుతాయంటే	17.201058933906566
అమెజాన్	17.201058933906566
అమరుడిని	17.201058933906566
అబ్బాయిలకు	17.201058933906566
అప్పుతో	17.201058933906566
అద్దాలతో	17.201058933906566
హీరోగా	16.713970844037192
స్వేచ్ఛగా	16.713970844037192
స్దానంలో	16.713970844037192
సెర్చ్	16.713970844037192
సీతాదేవి	16.713970844037192
సాయాన్ని	16.713970844037192
సాంప్రదాయం	16.713970844037192
సహాయాన్ని	16.713970844037192
సమావేశాలను	16.713970844037192
సత్యసాయి	16.713970844037192
శ్రమ	16.713970844037192
వేయ	16.713970844037192
వెతికి	16.713970844037192
విభిన్నమైన	16.713970844037192
విగత	16.713970844037192
వాడితే	16.713970844037192
వస్త్ర	16.713970844037192
లోతుగా	16.713970844037192
రాష్టప్రతి	16.713970844037192
మోతార్	16.713970844037192
మొహం	16.713970844037192
ములాయం	16.713970844037192
మర్రి	16.713970844037192
భీమిలి	16.713970844037192
బ్రతకడం	16.713970844037192
బోల్తా	16.713970844037192
బేగం	16.713970844037192
బీభత్సం	16.713970844037192
బిర్యానీకి	16.713970844037192
బాస్మతి	16.713970844037192
బాగుంటాది	16.713970844037192
బస్సులను	16.713970844037192
బస్సును	16.713970844037192
ప్రమాణాలతో	16.713970844037192
ప్రజాశక్తి	16.713970844037192
పొల్యూషన్	16.713970844037192
పెంచామని	16.713970844037192
పిడుగుపాటుకు	16.713970844037192
పిటిషనర్	16.713970844037192
పాలక్	16.713970844037192
పాయింట్	16.713970844037192
పడిందని	16.713970844037192
పట్టిసీమను	16.713970844037192
పట్టాలు	16.713970844037192
పండుగా	16.713970844037192
న్యూరాన్	16.713970844037192
నృత్య	16.713970844037192
నూనె	16.713970844037192
నాగరికత	16.713970844037192
నరకడం	16.713970844037192
నచ్చలేదని	16.713970844037192
ధనాన్ని	16.713970844037192
దురుసుగా	16.713970844037192
దాండియా	16.713970844037192
దయ్యం	16.713970844037192
తోటలు	16.713970844037192
తెచ్చుకొని	16.713970844037192
డాట్	16.713970844037192
టవేరా	16.713970844037192
టమాటా	16.713970844037192
జ్వాలా	16.713970844037192
జోరు	16.713970844037192
జరిగిందా	16.713970844037192
జన్మించాడు	16.713970844037192
చెరో	16.713970844037192
చెప్పడమే	16.713970844037192
చిత్రోత్సవం	16.713970844037192
చర్యను	16.713970844037192
చనిపోతే	16.713970844037192
చట్టాలను	16.713970844037192
గ్రామాల్లోనూ	16.713970844037192
గూగుల్	16.713970844037192
