PARAMS: MIN_DF=2; MAX_DF=6; SUBLINEAR_TF=True; NORM=False
விழ	24.282082789408232
கலர்	24.227526145425784
தந்தவன்	24.227526145425784
பொடி	24.227526145425784
வாய்தா	24.227526145425784
புரட்சி	22.205624038994856
ஆகட்டும்	21.30675281357881
எழுவோம்	21.30675281357881
கொடுத்தவங்க	21.30675281357881
தாள்	21.30675281357881
மறப்போம்	21.30675281357881
விவாதிக்கின்றனர்	21.30675281357881
சிவப்பு	20.703019681101996
அம்பது	20.234727882176948
கபடி	20.234727882176948
தூரத்தில்	20.234727882176948
நந்தி	20.234727882176948
ஹா	20.234727882176948
இங்கிலீஷ்	19.852105622600053
கிராம்	19.852105622600053
தருவோம்	19.852105622600053
பயமா	19.852105622600053
சாந்தி	19.528603111608028
அபிவிருத்தி	17.19015401177034
அமலா	17.19015401177034
அமிழ்து	17.19015401177034
அமைத்தும்	17.19015401177034
அள்ள	17.19015401177034
அவங்கலாம்	17.19015401177034
அவங்களுக்கும்	17.19015401177034
அவங்கவங்க	17.19015401177034
அவளோட	17.19015401177034
ஆம்பளைங்க	17.19015401177034
ஆயிடும்	17.19015401177034
ஆவின்	17.19015401177034
இங்கதான்	17.19015401177034
இங்கயே	17.19015401177034
இருந்தீங்களா	17.19015401177034
இளைஞர்களுக்கும்	17.19015401177034
உணவுகளும்	17.19015401177034
உண்பதில்லை	17.19015401177034
உயிரைக்	17.19015401177034
எதிரானவன்	17.19015401177034
என்க	17.19015401177034
என்பதாலும்	17.19015401177034
எருமை	17.19015401177034
எழுதுகிறோம்	17.19015401177034
ஏராளம்	17.19015401177034
ஏற்காடு	17.19015401177034
ஒடைச்சு	17.19015401177034
கட்சிகளையும்	17.19015401177034
கணிதம்	17.19015401177034
கம்யூனிஸ்டு	17.19015401177034
கலகலனு	17.19015401177034
கல்லு	17.19015401177034
கஷ்டப்படாம	17.19015401177034
காண்பிக்காத	17.19015401177034
காப்பீட்டு	17.19015401177034
காமிக்கிறாங்க	17.19015401177034
குடம்	17.19015401177034
குத்தமா	17.19015401177034
குமுறு	17.19015401177034
குழந்தைங்களுக்கு	17.19015401177034
கேட்பதற்கும்	17.19015401177034
கொஞ்சமா	17.19015401177034
கோவில்களிலும்	17.19015401177034
சட்டத்துறை	17.19015401177034
சாக்கு	17.19015401177034
சாப்புடுவாங்க	17.19015401177034
சுகமாய்	17.19015401177034
சுற்றுகிறார்	17.19015401177034
சொல்லி	17.19015401177034
சொல்றதும்	17.19015401177034
சொல்வதெல்லாம்	17.19015401177034
ஞாயித்துக்கிழமை	17.19015401177034
டீச்	17.19015401177034
தரப்பிலும்	17.19015401177034
து	17.19015401177034
தூதுவர்கள்	17.19015401177034
தூள்	17.19015401177034
தேடோ	17.19015401177034
தோசையின்	17.19015401177034
த்தூ	17.19015401177034
நடத்துவாங்க	17.19015401177034
நம்மலுக்கு	17.19015401177034
நல்லவங்க	17.19015401177034
நாற்பதில்	17.19015401177034
நிஜமா	17.19015401177034
நெருங்க	17.19015401177034
பணக்காரனா	17.19015401177034
பரவால்ல	17.19015401177034
பலகை	17.19015401177034
பாட்டாக	17.19015401177034
பிற்படுத்தப்பட்டோர்	17.19015401177034
புரியாமல்	17.19015401177034
புரிலன்னு	17.19015401177034
பூசி	17.19015401177034
பெயர்ப்	17.19015401177034
பேசத்	17.19015401177034
பேசுவார்கள்	17.19015401177034
போறதில்ல	17.19015401177034
போலவும்	17.19015401177034
போஸ்டர்	17.19015401177034
மாத்திரைகள்	17.19015401177034
மிளகு	17.19015401177034
முட்டாளும்	17.19015401177034
முதல்வர்களின்	17.19015401177034
மூழ்குகிறேன்	17.19015401177034
மேலாளர்	17.19015401177034
மோடின்னு	17.19015401177034
ராட்சசி	17.19015401177034
ரீதியிலான	17.19015401177034
வந்தவனும்	17.19015401177034
வந்துச்சி	17.19015401177034
வருக	17.19015401177034
வர்றது	17.19015401177034
வாழக்கை	17.19015401177034
விசில்	17.19015401177034
விடுகிறார்	17.19015401177034
விருதாச்சலம்	17.19015401177034
விரும்பல	17.19015401177034
வெட்டுவது	17.19015401177034
வேனாலும்	17.19015401177034
வைத்தியம்	17.19015401177034
ஸ்கோர்	17.19015401177034
அவர்களும்	16.703065921900965
இன்ன	16.703065921900965
இருக்கவங்க	16.703065921900965
இஷ்டத்துக்கு	16.703065921900965
ஈர்ப்பு	16.703065921900965
ஊமை	16.703065921900965
எங்கயுமே	16.703065921900965
எடுப்பாரு	16.703065921900965
எதிர்க்க	16.703065921900965
எதிர்ப்பவர்கள்	16.703065921900965
எனக்கென்ன	16.703065921900965
எவை	16.703065921900965
ஐநூறு	16.703065921900965
ஒருத்தனுக்கு	16.703065921900965
ஒருவழியாக	16.703065921900965
கரண்ட்	16.703065921900965
கரி	16.703065921900965
கருத்தையும்	16.703065921900965
கவலைக்கு	16.703065921900965
காதலிப்பது	16.703065921900965
காப்பாற்றுங்கள்	16.703065921900965
கார்டு	16.703065921900965
காளை	16.703065921900965
குடும்பத்திற்கும்	16.703065921900965
குறைப்பது	16.703065921900965
கொடுப்பாங்க	16.703065921900965
சட்டி	16.703065921900965
